TIME PERIOD;MEDIA;SECTOR;CATEGORY;SUBCATEGORY;PARENT SITE;PROPERTY;SITE CATEGORY;MASTER BRAND;PRODUCT;AD TYPE;TRANSACTION TYPE;DIRECT/INDIRECT;R$;UNITS;IMPRESSIONS;SEC
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;CIFRA CLUB;CIFRA CLUB;MUSICA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Programmatic Direct;Direct;39;5;1.746;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;CIFRA CLUB;CIFRA CLUB;MUSICA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Programmatic/Ad Network;Indirect;11;6;2.340;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;CLUBE DO HARDWARE;CLUBE DO HARDWARE;TECNOLOGIA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic Direct;Direct;8;2;806;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;CNN BRASIL;CNN BRASIL;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic RTB;Indirect;20;2;6.289;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;COMIDINHAS DO CHEF;COMIDINHAS DO CHEF;CULINARIO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;1;25;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;COMPRAS PARAGUAI;COMPRAS PARAGUAI;BUSCADOR DE SERVICO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic Direct;Direct;28;1;337;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;COMPRAS PARAGUAI;COMPRAS PARAGUAI;BUSCADOR DE SERVICO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;39;5;2.285;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;CONECTA PROFESSORES;CONECTA PROFESSORES;EDUCACAO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;1;17;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;CONSULTOR JURIDICO;CONSULTOR JURIDICO;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;1;234;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;CONSULTOR JURIDICO;CONSULTOR JURIDICO;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Programmatic/Ad Network;Indirect;9;2;4.270;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;CORREIO;CORREIO;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;1;1;346;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;CORREIO BRAZILIENSE;CORREIO BRAZILIENSE;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;15;1;5.280;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;DAILY MOTION;DAILY MOTION;ENTRETENIMENTO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;8;1;3.764;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;DAILY MOTION;DAILY MOTION;ENTRETENIMENTO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Ad Network;Indirect;829;29;414.721;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;DIARIO DE PERNAMBUCO;DIARIO DE PERNAMBUCO;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;1;168;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;DIARIO DO BRASIL NOTICIAS;DIARIO DO BRASIL NOTICIAS;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;1;4;619;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;DIARIO DO LITORAL;DIARIO DO LITORAL;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;5;139;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;DIARIO DO NORDESTE;DIARIO DO NORDESTE;ATUALIDADE;BANKA PANKA;BANKA PANKA / MODA PMODA PRAIA FEMININA;HTML5;Ad Network;Indirect;2;1;559;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;DIARIO DO RIO DE JANEIRO;DIARIO DO RIO DE JANEIRO;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic RTB;Indirect;0;1;203;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;DIARIO DO RIO DE JANEIRO;DIARIO DO RIO DE JANEIRO;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;1;1;393;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;DICIONARIO DE NOMES PROPRIOS;DICIONARIO DE NOMES PROPRIOS;OUTROS;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;5;4;399;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;DIREITA ONLINE;DIREITA ONLINE;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;5;39;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;EMPREGA CAMPINAS;EMPREGA CAMPINAS;EMPREGO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;24;2;1.763;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;EXTRA;EXTRA;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;4;2;1.397;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;FOGAONET;FOGAONET;ESPORTE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;3;1;938;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;FUTBIN;FUTBIN;ESPORTE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;22;20;10.941;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;GLOBO.COM;GLOBO COM G1;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Programmatic/Ad Network;Indirect;64;4;16.053;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;GLOBO.COM;GLOBO COM HOME PAGE;HOME PAGE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Programmatic/Ad Network;Indirect;760;5;189.925;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;GQ;GQ;LIFESTYLE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;2;1;39;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;GUIA MEDIANEIRA;GUIA MEDIANEIRA;GUIA DE CIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;1;1;44;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;IG;IG ECONOMIA;ECONOMIA E FINANCA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;1;7;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;IG;IG EGO BRAZIL;TV E CELEBRIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;9;149;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;IG;IG ULTIMO SEGUNDO;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic Direct;Direct;0;1;19;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;INVERTEXTO;INVERTEXTO;OUTROS;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;4;3;365;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;JORNAL DE BRASILIA;JORNAL DE BRASILIA;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;1;1;526;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;KATIA RIBEIRO;KATIA RIBEIRO;BRICOLAGEM;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;4;1;221;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;KBOING;KBOING;MUSICA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;2;1;525;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;LETRAS E MUSICAS;LETRAS E MUSICAS;MUSICA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Direct;Direct;18;1;396;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;LETRAS E MUSICAS;LETRAS E MUSICAS;MUSICA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic Direct;Direct;99;5;2.193;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;LETRAS E MUSICAS;LETRAS E MUSICAS;MUSICA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;217;50;24.086;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;MARIE CLAIRE;MARIE CLAIRE;FASHION;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;28;1;530;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;MARIE CLAIRE;MARIE CLAIRE;FASHION;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Programmatic/Ad Network;Indirect;34;1;631;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;METRO WORLD NEWS;METRO WORLD NEWS;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;1;4;311;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;METROPOLES;METROPOLES;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Programmatic/Ad Network;Indirect;20;1;6.128;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;MEU TIMAO;MEU TIMAO;ESPORTE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;7;1;2.204;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;MIX VALE;MIX VALE;VARIEDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic RTB;Indirect;0;1;87;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;MIX VALE;MIX VALE;VARIEDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;5;13;1.763;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;MOLLY GRAM;MOLLY GRAM;ECOMMERCE E SHOPPING;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;2;1;121;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;MONET;MONET;TV E CELEBRIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic Direct;Direct;4;1;356;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;MSN;MSN HOME PAGE;HOME PAGE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;542;1;271.164;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;MSN;MSN NOTICIAS;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;43;1;21.666;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;NET VASCO;NET VASCO;ESPORTE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;2;1;655;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;NOTICIAS AGRICOLAS;NOTICIAS AGRICOLAS;AGRONEGOCIO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;1;27;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;O GLOBO;O GLOBO;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Programmatic/Ad Network;Indirect;51;2;18.064;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;OLX;OLX;CLASSIFICADO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;134;1;9.887;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;ONIBUS BRASIL;ONIBUS BRASIL;OUTROS;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;336;1;19.898;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;PACIENCIA;PACIENCIA;GAME;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Ad Network;Indirect;1;1;165;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;PACIENCIA;PACIENCIA;GAME;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;10;9;1.140;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;PEQ EMPRESAS GDES NEG;PEQ EMPRESAS GDES NEG;CARREIRA E EMPREENDEDORISMO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;3;1;58;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;PERFIL;PERFIL;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;2;42;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;POKI;POKI;GAME;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;43;4;5.145;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;PORTAL INSIGHTS;PORTAL INSIGHTS;VARIEDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;14;4;1.616;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;PRIMEIRA PAGINA;PRIMEIRA PAGINA;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;1;21;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;QUEM ACONTECE;QUEM ACONTECE;TV E CELEBRIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;3;1;957;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;RADIO MIX FM;RADIO MIX FM;MUSICA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;52;2;11.513;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;RADIOS AO VIVO;RADIOS AO VIVO;MUSICA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;34;4;8.533;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;RADIOS COM BR;RADIOS COM BR;MUSICA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;3;1;478;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;RECEITAS DE PESO;RECEITAS DE PESO;CULINARIO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;2;8;203;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;REVERSO TRADUCAO;REVERSO TRADUCAO;OUTROS;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;433;8;51.365;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;RIO VAGAS;RIO VAGAS;EMPREGO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;212;1;12.558;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;SERASA;SERASA;ECONOMIA E FINANCA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Programmatic RTB;Indirect;169;2;13.004;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;SEU DINHEIRO;SEU DINHEIRO;ECONOMIA E FINANCA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;1;1;83;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;SPEED TEST;SPEED TEST;OUTROS;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic RTB;Indirect;14;2;1.040;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;SPEED TEST;SPEED TEST;OUTROS;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;12;2;872;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;SSS INSTAGRAM;SSS INSTAGRAM;DOWNLOAD;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;49;2;8.930;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;SUA MUSICA;SUA MUSICA;MUSICA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;4;1;984;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TERRA BRASIL NOTICIAS;TERRA BRASIL NOTICIAS;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;1;210;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TNT SPORTS;TNT SPORTS;ESPORTE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;2;66;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TODA MATERIA;TODA MATERIA;EDUCACAO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic Direct;Direct;155;4;1.542;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TORCIDA FLAMENGO;TORCIDA FLAMENGO;ESPORTE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;4;2;1.937;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TRABALHA BRASIL;TRABALHA BRASIL;EMPREGO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Ad Network;Indirect;30;1;3.553;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TRABALHA BRASIL;TRABALHA BRASIL;EMPREGO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Programmatic/Ad Network;Indirect;19;1;2.240;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TRANSFERMARKT;TRANSFERMARKT;ECONOMIA E FINANCA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;19;3;1.469;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TRIBUNA DA BAHIA;TRIBUNA DA BAHIA;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;3;18;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TRIBUNA DO PARANA;TRIBUNA DO PARANA;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;7;1;3.516;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TUDO SALA DE AULA;TUDO SALA DE AULA;EDUCACAO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;109;1;8.643;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;UOL;UOL HOME PAGE;HOME PAGE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;72;1;18.032;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;USADO FACIL;USADO FACIL;CLASSIFICADO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;54;1;6.354;0
nov/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;VALOR INVESTE;VALOR INVESTE;ECONOMIA E FINANCA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;6;1;433;0
